"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-08","0.0","0.0","-2.9","3.3","-7.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-09","0.0","0.0","0.9","7.8","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-10","11.7","23.0","1.7","4.4","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-11","0.0","0.0","5.9","10.0","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-12","0.0","0.0","4.3","7.2","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-13","0.0","0.0","2.1","4.4","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-14","0.0","0.0","5.2","10.6","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-15","5.1","0.0","10.9","17.8","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-16","0.0","0.0","10.1","13.3","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-17","0.0","0.0","3.2","6.1","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-18","0.0","0.0","2.2","6.7","-2.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-19","0.0","0.0","3.9","8.9","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-20","0.0","0.0","4.6","10.6","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-21","0.0","0.0","5.9","11.1","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-22","22.4","0.0","5.1","6.7","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-23","1.0","0.0","5.0","8.9","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-24","0.0","0.0","6.8","15.6","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-25","0.0","0.0","8.1","11.1","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-26","0.0","0.0","3.0","6.7","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-27","0.0","0.0","2.4","5.0","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-28","0.3","0.0","5.2","12.2","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-29","0.8","0.0","9.6","14.4","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-30","0.0","0.0","10.8","19.4","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-31","2.3","0.0","14.4","21.1","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-01","0.0","0.0","5.7","8.3","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-02","1.3","0.0","5.5","11.7","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-03","10.2","0.0","8.5","18.3","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-04","0.0","0.0","8.0","11.7","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-05","3.3","0.0","4.6","7.8","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-06","2.3","0.0","8.6","19.4","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-07","0.0","0.0","12.7","20.6","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-08","7.9","0.0","8.6","12.2","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-09","1.5","0.0","3.6","5.0","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-10","0.3","0.0","5.4","8.3","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-11","0.0","0.0","5.3","11.1","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-12","2.8","0.0","8.6","14.4","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-13","7.1","0.0","16.5","23.9","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-14","1.0","0.0","15.2","19.4","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-15","18.3","0.0","13.3","21.1","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-16","0.0","0.0","10.1","16.1","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-17","0.0","0.0","10.8","15.6","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-18","0.0","0.0","9.1","17.2","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-19","0.5","0.0","19.4","25.0","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-20","4.3","0.0","19.8","23.3","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-21","0.8","0.0","16.2","21.1","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-22","58.4","0.0","12.6","14.4","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-23","5.3","0.0","10.4","13.3","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-24","1.0","0.0","12.7","20.0","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-25","0.0","0.0","10.4","12.8","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-26","18.8","0.0","9.2","9.4","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-27","16.8","0.0","10.1","13.9","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-28","0.3","0.0","9.4","13.3","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-29","0.0","0.0","11.0","17.2","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-04-30","3.6","0.0","9.6","12.2","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-01","0.0","0.0","10.3","13.3","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-02","1.5","0.0","8.9","10.0","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-03","2.8","0.0","8.9","13.9","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-04","3.6","0.0","11.2","12.8","8.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-05","0.3","0.0","9.8","10.6","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-06","0.0","0.0","11.3","15.6","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-07","2.0","0.0","14.6","24.4","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-08","0.0","0.0","14.4","16.1","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-09","0.0","0.0","11.3","12.8","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-10","0.3","0.0","12.9","18.9","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-11","0.0","0.0","17.7","21.1","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-12","9.9","0.0","10.3","12.8","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-13","20.8","0.0","9.3","12.8","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-14","3.8","0.0","7.4","8.9","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-15","0.3","0.0","10.5","16.7","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-16","0.0","0.0","14.0","18.3","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-17","6.1","0.0","12.9","18.3","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-18","0.0","0.0","16.6","21.1","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-19","5.6","0.0","15.9","22.8","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-20","3.3","0.0","22.6","31.1","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-21","0.0","0.0","19.5","22.2","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-22","0.0","0.0","16.0","20.6","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-23","3.0","0.0","15.9","22.2","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-24","0.0","0.0","18.4","22.8","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-25","0.8","0.0","16.2","21.7","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-26","5.8","0.0","21.4","31.7","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-27","0.0","0.0","20.6","24.4","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-28","7.6","0.0","14.2","17.8","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-29","0.0","0.0","11.3","12.8","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-30","5.8","0.0","13.3","18.9","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-05-31","1.8","0.0","17.1","23.9","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-01","0.0","0.0","15.6","18.9","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-02","1.0","0.0","13.4","17.2","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-03","1.0","0.0","17.7","23.3","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-04","0.0","0.0","17.0","22.2","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-05","1.3","0.0","21.9","28.9","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-06","0.3","0.0","20.9","25.6","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-07","0.0","0.0","20.1","22.8","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-08","0.0","0.0","20.1","22.8","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-09","0.0","0.0","19.7","26.7","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-10","3.6","0.0","19.1","23.3","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-11","13.5","0.0","21.1","26.1","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-12","0.0","0.0","20.2","23.9","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-13","16.0","0.0","15.1","16.7","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-14","0.0","0.0","17.3","25.0","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-15","0.0","0.0","22.0","28.9","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-16","2.8","0.0","20.7","22.2","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-17","0.0","0.0","20.3","23.9","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-18","2.5","0.0","19.4","21.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-19","0.0","0.0","17.9","21.7","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-20","9.4","0.0","18.9","22.8","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-21","30.2","0.0","19.9","24.4","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-22","0.0","0.0","22.3","28.3","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-23","0.0","0.0","23.6","30.6","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-24","0.0","0.0","23.7","26.7","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-25","3.3","0.0","19.5","22.8","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-26","0.0","0.0","20.8","23.9","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-27","0.0","0.0","18.4","21.7","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-28","0.0","0.0","21.5","29.4","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-29","41.9","0.0","25.2","30.6","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-30","4.1","0.0","22.7","25.6","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-01","0.0","0.0","21.7","28.9","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-02","0.0","0.0","26.3","30.6","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-03","0.0","0.0","26.7","30.0","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-04","0.0","0.0","26.3","28.9","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-05","0.0","0.0","27.1","32.2","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-06","34.8","0.0","27.8","35.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-07","0.0","0.0","22.9","25.0","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-08","0.0","0.0","21.8","24.4","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-09","0.0","0.0","25.4","31.7","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-10","0.0","0.0","26.8","31.1","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-11","0.5","0.0","24.8","30.0","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-12","20.6","0.0","23.2","27.8","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-13","0.0","0.0","25.4","31.7","22.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-14","0.0","0.0","28.3","32.8","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-15","0.0","0.0","26.2","30.6","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-16","0.0","0.0","26.5","32.2","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-17","10.9","0.0","28.2","33.3","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-18","1.0","0.0","22.8","25.6","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-19","0.0","0.0","24.1","33.9","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-20","0.0","0.0","31.4","36.1","26.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-21","0.0","0.0","32.3","36.7","28.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-22","21.6","0.0","27.2","28.9","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-23","26.2","0.0","19.7","21.7","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-24","0.0","0.0","21.4","25.0","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-25","0.0","0.0","22.6","24.4","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-26","0.0","0.0","23.8","27.2","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-27","0.0","0.0","24.1","27.8","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-28","0.0","0.0","26.2","33.9","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-29","0.3","0.0","28.9","33.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-30","0.0","0.0","29.2","35.6","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-31","31.8","0.0","27.9","34.4","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-01","0.0","0.0","26.4","31.7","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-02","0.0","0.0","24.9","27.8","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-03","0.0","0.0","25.1","30.6","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-04","0.0","0.0","24.9","29.4","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-05","0.0","0.0","22.5","25.0","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-06","0.0","0.0","21.4","24.4","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-07","48.3","0.0","24.3","30.0","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-08","9.7","0.0","25.3","31.1","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-09","0.0","0.0","25.8","30.6","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-10","0.0","0.0","24.2","27.8","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-11","0.0","0.0","22.2","27.8","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-12","0.0","0.0","25.1","30.6","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-13","0.0","0.0","25.6","27.2","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-14","0.0","0.0","22.1","24.4","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-15","0.0","0.0","19.1","22.8","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-16","0.0","0.0","19.9","23.9","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-17","0.0","0.0","20.8","24.4","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-18","4.1","0.0","23.0","27.2","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-19","0.3","0.0","27.6","35.0","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-20","0.0","0.0","26.1","28.9","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-21","2.0","0.0","24.7","31.1","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-22","0.0","0.0","26.8","33.9","22.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-23","0.0","0.0","25.5","27.8","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-24","0.0","0.0","20.7","22.8","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-25","0.0","0.0","18.8","21.7","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-26","0.0","0.0","18.0","22.2","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-27","0.0","0.0","19.1","23.9","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-28","16.5","0.0","20.3","23.9","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-29","7.6","0.0","23.6","30.6","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-30","0.0","0.0","25.0","30.6","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-31","0.0","0.0","24.8","27.2","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-01","0.0","0.0","20.3","22.2","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-02","28.2","0.0","20.2","25.6","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-03","0.0","0.0","21.7","24.4","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-04","8.4","0.0","22.7","30.0","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-05","0.0","0.0","20.0","21.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-06","0.0","0.0","17.8","20.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-07","0.8","0.0","18.1","23.9","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-08","0.0","0.0","20.6","25.6","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-09","0.0","0.0","18.8","21.1","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-10","0.0","0.0","19.3","22.2","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-11","0.0","0.0","24.1","30.6","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-12","1.8","0.0","20.6","24.4","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-13","0.0","0.0","16.3","20.0","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-14","5.3","0.0","16.7","22.2","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-15","0.0","0.0","22.8","27.2","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-16","0.0","0.0","21.1","23.9","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-17","0.0","0.0","17.8","21.1","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-18","0.0","0.0","16.1","18.3","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-19","0.0","0.0","14.3","18.3","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-20","0.0","0.0","17.8","26.1","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-21","0.0","0.0","22.7","28.3","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-22","0.0","0.0","23.6","31.7","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-23","3.3","0.0","25.7","33.3","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-24","0.3","0.0","23.2","26.7","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-25","0.0","0.0","18.6","24.4","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-26","6.9","0.0","20.0","28.9","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-27","0.0","0.0","18.3","23.3","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-28","0.0","0.0","20.2","27.8","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-29","0.0","0.0","21.2","23.9","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-30","0.0","0.0","14.8","16.7","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-01","1.3","0.0","16.8","22.2","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-02","5.6","0.0","21.5","26.1","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-03","0.5","0.0","12.4","12.8","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-04","2.3","0.0","13.3","16.7","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-05","0.0","0.0","8.6","13.9","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-06","0.0","0.0",,"21.1","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-07","4.1","0.0",,"27.2","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-08","0.3","0.0","16.9","18.3","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-09","1.8","0.0","14.3","15.6","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-10","0.5","0.0","13.3","15.0","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-11","8.4","0.0","13.2","13.9","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-12","0.3","0.0","13.1","14.4","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-13","0.0","0.0","14.9","21.1","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-14","0.0","0.0","14.5","18.3","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-15","0.0","0.0","14.4","17.8","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-16","13.5","0.0","12.1","17.2","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-10-17","17.0","0.0",,"17.8","11.1"
